func	kind	prec	M	N	time[sec]	perf[GFLOPS]
m_floor(CRS)	CRS	float	10000	10000	0.000831015	0.974712
m_floor(CRS)	CRS	float	20000	20000	0.000132748	12.2036
m_floor(CRS)	CRS	float	30000	30000	0.00036061	6.73859
m_floor(CRS)	CRS	float	40000	40000	0.00133373	2.42928
m_floor(CRS)	CRS	float	50000	50000	0.00216227	1.87304
m_floor(CRS)	CRS	float	60000	60000	0.00290663	1.67204
m_floor(CRS)	CRS	float	70000	70000	0.00345341	1.64185
m_floor(CRS)	CRS	float	80000	80000	0.00392434	1.65123
m_floor(CRS)	CRS	float	90000	90000	0.00447551	1.62886
m_floor(CRS)	CRS	float	100000	100000	0.00469991	1.72344
m_floor(CRS)	CRS	double	10000	10000	0.000134092	6.04062
m_floor(CRS)	CRS	double	20000	20000	0.00122167	1.32605
m_floor(CRS)	CRS	double	30000	30000	0.00236354	1.02812
m_floor(CRS)	CRS	double	40000	40000	0.00351063	0.92291
m_floor(CRS)	CRS	double	50000	50000	0.00391225	1.03521
m_floor(CRS)	CRS	double	60000	60000	0.00459293	1.05815
m_floor(CRS)	CRS	double	70000	70000	0.00661003	0.857787
m_floor(CRS)	CRS	double	80000	80000	0.00803909	0.806061
m_floor(CRS)	CRS	double	90000	90000	0.00888973	0.820048
m_floor(CRS)	CRS	double	100000	100000	0.0106448	0.760932
