func	kind	prec	M	N	time[sec]	perf[GFLOPS]	mem[GB/s]
mm_div(Dense,Dense,Dense)	Dense	float	1000	1000	0.0141507	0.070668	0.848016
mm_div(Dense,Dense,Dense)	Dense	float	2000	2000	0.0468878	0.0853101	1.02372
mm_div(Dense,Dense,Dense)	Dense	float	3000	3000	0.10265	0.0876766	1.05212
mm_div(Dense,Dense,Dense)	Dense	float	4000	4000	0.18891	0.0846962	1.01635
mm_div(Dense,Dense,Dense)	Dense	float	5000	5000	0.288903	0.0865342	1.03841
mm_div(Dense,Dense,Dense)	Dense	float	6000	6000	0.414797	0.0867895	1.04147
mm_div(Dense,Dense,Dense)	Dense	float	7000	7000	0.566368	0.0865162	1.03819
mm_div(Dense,Dense,Dense)	Dense	float	8000	8000	0.74095	0.0863756	1.03651
mm_div(Dense,Dense,Dense)	Dense	float	9000	9000	0.935838	0.0865534	1.03864
mm_div(Dense,Dense,Dense)	Dense	float	10000	10000	1.15701	0.0864299	1.03716
mm_div(Dense,Dense,Dense)	Dense	double	1000	1000	0.0106025	0.0943169	2.26361
mm_div(Dense,Dense,Dense)	Dense	double	2000	2000	0.0483408	0.0827458	1.9859
mm_div(Dense,Dense,Dense)	Dense	double	3000	3000	0.108866	0.0826702	1.98409
mm_div(Dense,Dense,Dense)	Dense	double	4000	4000	0.188889	0.0847058	2.03294
mm_div(Dense,Dense,Dense)	Dense	double	5000	5000	0.296321	0.0843679	2.02483
mm_div(Dense,Dense,Dense)	Dense	double	6000	6000	0.422445	0.0852182	2.04524
mm_div(Dense,Dense,Dense)	Dense	double	7000	7000	0.577243	0.0848863	2.03727
mm_div(Dense,Dense,Dense)	Dense	double	8000	8000	0.754267	0.0848506	2.03641
mm_div(Dense,Dense,Dense)	Dense	double	9000	9000	0.961491	0.0842442	2.02186
mm_div(Dense,Dense,Dense)	Dense	double	10000	10000	1.18139	0.084646	2.03151
