func	kind	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
floor	vector	float	1000	5.42533e-05	0.018432	0.147456
floor	vector	float	10000	4.70841e-05	0.212386	1.69909
floor	vector	float	100000	5.60557e-05	1.78394	14.2715
floor	vector	float	1000000	0.000241334	4.14363	33.1491
floor	vector	float	10000000	0.00144653	6.91311	55.3049
floor	vector	float	100000000	0.0105366	9.49071	75.9257
floor	vector	double	1000	2.35595e-05	0.0424457	0.679131
floor	vector	double	10000	6.14918e-05	0.162623	2.60197
floor	vector	double	100000	6.51867e-05	1.53405	24.5449
floor	vector	double	1000000	0.000385931	2.59113	41.4581
floor	vector	double	10000000	0.00191993	5.20853	83.3365
floor	vector	double	100000000	0.0164073	6.09484	97.5174
