func	kind	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
tan	vector	float	1000	5.69902e-05	0.0175469	0.140375
tan	vector	float	10000	4.76749e-05	0.209754	1.67803
tan	vector	float	100000	6.5558e-05	1.52537	12.2029
tan	vector	float	1000000	0.000325205	3.07498	24.5999
tan	vector	float	10000000	0.00209033	4.78393	38.2715
tan	vector	float	100000000	0.0142141	7.03527	56.2821
tan	vector	double	1000	7.0477e-05	0.014189	0.227024
tan	vector	double	10000	6.37605e-05	0.156837	2.50939
tan	vector	double	100000	0.000203843	0.490573	7.84916
tan	vector	double	1000000	0.000976195	1.02439	16.3902
tan	vector	double	10000000	0.00718541	1.39171	22.2673
tan	vector	double	100000000	0.0693874	1.44118	23.0589
