func	kind	prec	M	N	time[sec]	perf[GFLOPS]	mem[GB/s]
matsub(CRS,CRS,CRS)	CRS	float	10000	10000	0.000361703	2.2394	26.8729
matsub(CRS,CRS,CRS)	CRS	float	20000	20000	0.000599742	2.70116	32.4139
matsub(CRS,CRS,CRS)	CRS	float	30000	30000	0.000812402	2.99113	35.8936
matsub(CRS,CRS,CRS)	CRS	float	40000	40000	0.00115717	2.79993	33.5991
matsub(CRS,CRS,CRS)	CRS	float	50000	50000	0.00120723	3.35478	40.2574
matsub(CRS,CRS,CRS)	CRS	float	60000	60000	0.00146169	3.32493	39.8991
matsub(CRS,CRS,CRS)	CRS	float	70000	70000	0.00158666	3.57355	42.8826
matsub(CRS,CRS,CRS)	CRS	float	80000	80000	0.00183657	3.52832	42.3398
matsub(CRS,CRS,CRS)	CRS	float	90000	90000	0.00197976	3.68226	44.1871
matsub(CRS,CRS,CRS)	CRS	float	100000	100000	0.00217785	3.71927	44.6312
matsub(CRS,CRS,CRS)	CRS	double	10000	10000	0.000574406	1.41015	33.8437
matsub(CRS,CRS,CRS)	CRS	double	20000	20000	0.000979549	1.65382	39.6917
matsub(CRS,CRS,CRS)	CRS	double	30000	30000	0.00138488	1.75466	42.1119
matsub(CRS,CRS,CRS)	CRS	double	40000	40000	0.00177553	1.82481	43.7955
matsub(CRS,CRS,CRS)	CRS	double	50000	50000	0.00217699	1.86036	44.6488
matsub(CRS,CRS,CRS)	CRS	double	60000	60000	0.00261023	1.8619	44.6857
matsub(CRS,CRS,CRS)	CRS	double	70000	70000	0.00296401	1.91295	45.9108
matsub(CRS,CRS,CRS)	CRS	double	80000	80000	0.00332904	1.94651	46.7161
matsub(CRS,CRS,CRS)	CRS	double	90000	90000	0.00370805	1.96599	47.1838
matsub(CRS,CRS,CRS)	CRS	double	100000	100000	0.00414288	1.95516	46.9239
