func	kind	prec	M	N	time[sec]	perf[GFLOPS]
m_sinh(CRS)	CRS	float	10000	10000	0.002689	0.301227
m_sinh(CRS)	CRS	float	20000	20000	0.00390569	0.41478
m_sinh(CRS)	CRS	float	30000	30000	0.00585063	0.41534
m_sinh(CRS)	CRS	float	40000	40000	0.00781569	0.414551
m_sinh(CRS)	CRS	float	50000	50000	0.00982001	0.412423
m_sinh(CRS)	CRS	float	60000	60000	0.0117514	0.413569
m_sinh(CRS)	CRS	float	70000	70000	0.0136657	0.414906
m_sinh(CRS)	CRS	float	80000	80000	0.0157028	0.412665
m_sinh(CRS)	CRS	float	90000	90000	0.0152406	0.478329
m_sinh(CRS)	CRS	float	100000	100000	0.0149925	0.540271
m_sinh(CRS)	CRS	double	10000	10000	0.00177317	0.456809
m_sinh(CRS)	CRS	double	20000	20000	0.00445779	0.363409
m_sinh(CRS)	CRS	double	30000	30000	0.00669322	0.363054
m_sinh(CRS)	CRS	double	40000	40000	0.00743117	0.436001
m_sinh(CRS)	CRS	double	50000	50000	0.0095416	0.424457
m_sinh(CRS)	CRS	double	60000	60000	0.0116223	0.418163
m_sinh(CRS)	CRS	double	70000	70000	0.0136716	0.414729
m_sinh(CRS)	CRS	double	80000	80000	0.0156582	0.413841
m_sinh(CRS)	CRS	double	90000	90000	0.0176871	0.412165
m_sinh(CRS)	CRS	double	100000	100000	0.0197021	0.411124
