func	kind	prec	M	N	K	time[sec]	perf[GFLOPS]
matmul(Dense,Dense,Dense)	Dense	float	1000	1000	1000	0.00834331	239.713
matmul(Dense,Dense,Dense)	Dense	float	1500	1500	1500	0.00476937	1415.28
matmul(Dense,Dense,Dense)	Dense	float	2000	2000	2000	0.00902457	1772.94
matmul(Dense,Dense,Dense)	Dense	float	2500	2500	2500	0.0153719	2032.93
matmul(Dense,Dense,Dense)	Dense	float	3000	3000	3000	0.0257465	2097.37
matmul(Dense,Dense,Dense)	Dense	float	3500	3500	3500	0.0418149	2050.71
matmul(Dense,Dense,Dense)	Dense	float	4000	4000	4000	0.0611284	2093.95
matmul(Dense,Dense,Dense)	Dense	float	4500	4500	4500	0.0896141	2033.72
matmul(Dense,Dense,Dense)	Dense	float	5000	5000	5000	0.121957	2049.9
matmul(Dense,Dense,Dense)	Dense	double	1000	1000	1000	0.0277689	72.0229
matmul(Dense,Dense,Dense)	Dense	double	1500	1500	1500	0.0881976	76.5327
matmul(Dense,Dense,Dense)	Dense	double	2000	2000	2000	0.208892	76.5945
matmul(Dense,Dense,Dense)	Dense	double	2500	2500	2500	0.406299	76.9138
matmul(Dense,Dense,Dense)	Dense	double	3000	3000	3000	0.682188	79.1571
matmul(Dense,Dense,Dense)	Dense	double	3500	3500	3500	1.09142	78.5672
matmul(Dense,Dense,Dense)	Dense	double	4000	4000	4000	1.62334	78.8498
matmul(Dense,Dense,Dense)	Dense	double	4500	4500	4500	2.31683	78.6634
matmul(Dense,Dense,Dense)	Dense	double	5000	5000	5000	3.18621	78.4631
