func	kind	prec	M	N	time[sec]	perf[GFLOPS]	mem[GB/s]
sm_div(Dense,Dense)	Dense	float	1000	1000	7.67728e-05	13.0254	104.204
sm_div(Dense,Dense)	Dense	float	2000	2000	0.000270511	14.7868	118.295
sm_div(Dense,Dense)	Dense	float	3000	3000	0.00608887	1.47811	11.8249
sm_div(Dense,Dense)	Dense	float	4000	4000	0.0132353	1.20889	9.67112
sm_div(Dense,Dense)	Dense	float	5000	5000	0.0158745	1.57485	12.5988
sm_div(Dense,Dense)	Dense	float	6000	6000	0.0323489	1.11287	8.90293
sm_div(Dense,Dense)	Dense	float	7000	7000	0.0322702	1.51843	12.1474
sm_div(Dense,Dense)	Dense	float	8000	8000	0.056109	1.14064	9.12509
sm_div(Dense,Dense)	Dense	float	9000	9000	0.0667592	1.21332	9.70652
sm_div(Dense,Dense)	Dense	float	10000	10000	0.0745454	1.34146	10.7317
sm_div(Dense,Dense)	Dense	double	1000	1000	0.000158018	6.3284	101.254
sm_div(Dense,Dense)	Dense	double	2000	2000	0.00613307	0.652202	10.4352
sm_div(Dense,Dense)	Dense	double	3000	3000	0.0151939	0.592345	9.47752
sm_div(Dense,Dense)	Dense	double	4000	4000	0.0274415	0.583058	9.32893
sm_div(Dense,Dense)	Dense	double	5000	5000	0.0216069	1.15704	18.5126
sm_div(Dense,Dense)	Dense	double	6000	6000	0.0658358	0.546815	8.74904
sm_div(Dense,Dense)	Dense	double	7000	7000	0.0642485	0.762663	12.2026
sm_div(Dense,Dense)	Dense	double	8000	8000	0.0990627	0.646056	10.3369
sm_div(Dense,Dense)	Dense	double	9000	9000	0.0941078	0.860715	13.7714
sm_div(Dense,Dense)	Dense	double	10000	10000	0.13656	0.732281	11.7165
