func	kind	prec	M	N	time[sec]	perf[GFLOPS]	mem[GB/s]
mm_sub(CRS,CRS,CRS)	CRS	float	10000	10000	0.000363488	4.45682	26.7409
mm_sub(CRS,CRS,CRS)	CRS	float	20000	20000	0.000646284	5.01328	30.0797
mm_sub(CRS,CRS,CRS)	CRS	float	30000	30000	0.000810693	5.99487	35.9692
mm_sub(CRS,CRS,CRS)	CRS	float	40000	40000	0.00098087	6.60638	39.6383
mm_sub(CRS,CRS,CRS)	CRS	float	50000	50000	0.00118406	6.84088	41.0453
mm_sub(CRS,CRS,CRS)	CRS	float	60000	60000	0.00137057	7.09195	42.5517
mm_sub(CRS,CRS,CRS)	CRS	float	70000	70000	0.00156199	7.25998	43.5599
mm_sub(CRS,CRS,CRS)	CRS	float	80000	80000	0.00176151	7.35732	44.1439
mm_sub(CRS,CRS,CRS)	CRS	float	90000	90000	0.00195502	7.45774	44.7464
mm_sub(CRS,CRS,CRS)	CRS	float	100000	100000	0.00218104	7.42766	44.566
mm_sub(CRS,CRS,CRS)	CRS	double	10000	10000	0.000566776	2.85827	34.2993
mm_sub(CRS,CRS,CRS)	CRS	double	20000	20000	0.000968762	3.34447	40.1337
mm_sub(CRS,CRS,CRS)	CRS	double	30000	30000	0.00135349	3.59072	43.0887
mm_sub(CRS,CRS,CRS)	CRS	double	40000	40000	0.00174633	3.71064	44.5277
mm_sub(CRS,CRS,CRS)	CRS	double	50000	50000	0.00213888	3.78704	45.4444
mm_sub(CRS,CRS,CRS)	CRS	double	60000	60000	0.00253139	3.83979	46.0775
mm_sub(CRS,CRS,CRS)	CRS	double	70000	70000	0.00297435	3.8126	45.7512
mm_sub(CRS,CRS,CRS)	CRS	double	80000	80000	0.003332	3.88956	46.6747
mm_sub(CRS,CRS,CRS)	CRS	double	90000	90000	0.00373684	3.90169	46.8203
mm_sub(CRS,CRS,CRS)	CRS	double	100000	100000	0.00412204	3.93009	47.1611
