func	kind	prec	M	N	time[sec]	perf[GFLOPS]	mem[GB/s]
matadd(CRS,CRS,CRS)	CRS	float	10000	10000	0.000963628	0.840573	10.0869
matadd(CRS,CRS,CRS)	CRS	float	20000	20000	0.00187975	0.861818	10.3418
matadd(CRS,CRS,CRS)	CRS	float	30000	30000	0.00297423	0.817018	9.80422
matadd(CRS,CRS,CRS)	CRS	float	40000	40000	0.00395928	0.81833	9.81996
matadd(CRS,CRS,CRS)	CRS	float	50000	50000	0.00496125	0.816326	9.79591
matadd(CRS,CRS,CRS)	CRS	float	60000	60000	0.00565708	0.8591	10.3092
matadd(CRS,CRS,CRS)	CRS	float	70000	70000	0.00654771	0.865951	10.3914
matadd(CRS,CRS,CRS)	CRS	float	80000	80000	0.0204234	0.317283	3.80739
matadd(CRS,CRS,CRS)	CRS	float	90000	90000	0.01775	0.410705	4.92846
matadd(CRS,CRS,CRS)	CRS	float	100000	100000	0.0214705	0.377261	4.52713
matadd(CRS,CRS,CRS)	CRS	double	10000	10000	0.00233138	0.347434	8.33842
matadd(CRS,CRS,CRS)	CRS	double	20000	20000	0.00853328	0.189845	4.55628
matadd(CRS,CRS,CRS)	CRS	double	30000	30000	0.013361	0.181872	4.36493
matadd(CRS,CRS,CRS)	CRS	double	40000	40000	0.0136802	0.236839	5.68414
matadd(CRS,CRS,CRS)	CRS	double	50000	50000	0.0198715	0.203809	4.89142
matadd(CRS,CRS,CRS)	CRS	double	60000	60000	0.0172942	0.28102	6.74448
matadd(CRS,CRS,CRS)	CRS	double	70000	70000	0.0239734	0.236512	5.6763
matadd(CRS,CRS,CRS)	CRS	double	80000	80000	0.0256718	0.252417	6.058
matadd(CRS,CRS,CRS)	CRS	double	90000	90000	0.0254421	0.286532	6.87678
matadd(CRS,CRS,CRS)	CRS	double	100000	100000	0.0274987	0.294559	7.06942
