func	kind	prec	M	N	K	time[sec]	perf[GFLOPS]
matmul(Dense,Dense,Dense)	Dense	float	1000	1000	1000	0.0186372	107.312
matmul(Dense,Dense,Dense)	Dense	float	1500	1500	1500	0.00499574	1351.15
matmul(Dense,Dense,Dense)	Dense	float	2000	2000	2000	0.00900723	1776.35
matmul(Dense,Dense,Dense)	Dense	float	2500	2500	2500	0.0154834	2018.3
matmul(Dense,Dense,Dense)	Dense	float	3000	3000	3000	0.0259808	2078.46
matmul(Dense,Dense,Dense)	Dense	float	3500	3500	3500	0.0420703	2038.26
matmul(Dense,Dense,Dense)	Dense	float	4000	4000	4000	0.0623255	2053.73
matmul(Dense,Dense,Dense)	Dense	float	4500	4500	4500	0.0888225	2051.85
matmul(Dense,Dense,Dense)	Dense	float	5000	5000	5000	0.123162	2029.84
matmul(Dense,Dense,Dense)	Dense	double	1000	1000	1000	0.0277473	72.0791
matmul(Dense,Dense,Dense)	Dense	double	1500	1500	1500	0.0882013	76.5295
matmul(Dense,Dense,Dense)	Dense	double	2000	2000	2000	0.20874	76.6504
matmul(Dense,Dense,Dense)	Dense	double	2500	2500	2500	0.406259	76.9213
matmul(Dense,Dense,Dense)	Dense	double	3000	3000	3000	0.682783	79.0881
matmul(Dense,Dense,Dense)	Dense	double	3500	3500	3500	1.09274	78.4724
matmul(Dense,Dense,Dense)	Dense	double	4000	4000	4000	1.62529	78.7553
matmul(Dense,Dense,Dense)	Dense	double	4500	4500	4500	2.31975	78.5647
matmul(Dense,Dense,Dense)	Dense	double	5000	5000	5000	3.18845	78.408
