func	kind	prec	M	N	time[sec]	perf[GFLOPS]
mv_mul(CRS)	CRS	float	1000	1000	0.000993135	0.16312
mv_mul(CRS)	CRS	float	2000	2000	4.52606e-05	7.15854
mv_mul(CRS)	CRS	float	4000	4000	7.89215e-05	8.21069
mv_mul(CRS)	CRS	float	8000	8000	0.000160554	8.07204
mv_mul(CRS)	CRS	float	16000	16000	0.00034587	7.49414
mv_mul(CRS)	CRS	float	32000	32000	0.00125055	4.14536
mv_mul(CRS)	CRS	float	64000	64000	0.00769272	1.34777
mv_mul(CRS)	CRS	double	1000	1000	3.05995e-05	5.2942
mv_mul(CRS)	CRS	double	2000	2000	4.95937e-05	6.53309
mv_mul(CRS)	CRS	double	4000	4000	9.46174e-05	6.84863
mv_mul(CRS)	CRS	double	8000	8000	0.000199829	6.48553
mv_mul(CRS)	CRS	double	16000	16000	0.000424596	6.10462
mv_mul(CRS)	CRS	double	32000	32000	0.00490169	1.05759
mv_mul(CRS)	CRS	double	64000	64000	0.0126664	0.818546
