func	kind	prec	M	N	time[sec]	perf[GFLOPS]	mem[GB/s]
mscal(CRS)	CRS	float	10000	10000	0.00033161	2.44263	19.5411
mscal(CRS)	CRS	float	20000	20000	0.000579341	2.79628	22.3703
mscal(CRS)	CRS	float	30000	30000	0.000770487	3.15385	25.2308
mscal(CRS)	CRS	float	40000	40000	0.000976413	3.31827	26.5462
mscal(CRS)	CRS	float	50000	50000	0.00119693	3.38366	27.0693
mscal(CRS)	CRS	float	60000	60000	0.00125393	3.87581	31.0065
mscal(CRS)	CRS	float	70000	70000	0.00151486	3.74293	29.9435
mscal(CRS)	CRS	float	80000	80000	0.00157517	4.11385	32.9108
mscal(CRS)	CRS	float	90000	90000	0.00156959	4.64454	37.1563
mscal(CRS)	CRS	float	100000	100000	0.00172161	4.7049	37.6392
mscal(CRS)	CRS	double	10000	10000	0.000433981	1.86644	29.8631
mscal(CRS)	CRS	double	20000	20000	0.000724062	2.23738	35.798
mscal(CRS)	CRS	double	30000	30000	0.000997963	2.43496	38.9593
mscal(CRS)	CRS	double	40000	40000	0.00126409	2.56311	41.0098
mscal(CRS)	CRS	double	50000	50000	0.00151287	2.67703	42.8325
mscal(CRS)	CRS	double	60000	60000	0.00182612	2.66138	42.5821
mscal(CRS)	CRS	double	70000	70000	0.00203307	2.78889	44.6222
mscal(CRS)	CRS	double	80000	80000	0.00233268	2.77792	44.4467
mscal(CRS)	CRS	double	90000	90000	0.00258436	2.82081	45.1329
mscal(CRS)	CRS	double	100000	100000	0.00285802	2.83413	45.3461
