func	kind	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
asum	vector	float	1000	0.000251128	0.00398203	0.0159281
asum	vector	float	10000	0.000248166	0.0402955	0.161182
asum	vector	float	100000	0.000248305	0.402731	1.61092
asum	vector	float	1000000	0.000496077	2.01582	8.06327
asum	vector	float	10000000	0.00089364	11.1902	44.7607
asum	vector	float	100000000	0.00465227	21.4949	85.9796
asum	vector	double	1000	0.000256292	0.00390181	0.0312145
asum	vector	double	10000	0.000249459	0.0400867	0.320693
asum	vector	double	100000	0.000253279	0.394822	3.15857
asum	vector	double	1000000	0.000534153	1.87212	14.977
asum	vector	double	10000000	0.00125603	7.96161	63.6929
asum	vector	double	100000000	0.00828163	12.0749	96.5994
