func	kind	prec	M	N	time[sec]	perf[GFLOPS]
matvec(Dense)	Dense	float	1000	1000	0.00078489	2.54813
matvec(Dense)	Dense	float	2000	2000	5.99116e-05	133.53
matvec(Dense)	Dense	float	3000	3000	0.000139325	129.194
matvec(Dense)	Dense	float	4000	4000	0.00501498	6.38088
matvec(Dense)	Dense	float	5000	5000	0.00685195	7.29719
matvec(Dense)	Dense	float	6000	6000	0.0105985	6.79344
matvec(Dense)	Dense	float	7000	7000	0.0114977	8.52345
matvec(Dense)	Dense	float	8000	8000	0.0199339	6.42123
matvec(Dense)	Dense	float	9000	9000	0.0256158	6.32423
matvec(Dense)	Dense	float	10000	10000	0.0311525	6.42003
matvec(Dense)	Dense	double	1000	1000	7.58065e-05	26.383
matvec(Dense)	Dense	double	2000	2000	0.000117992	67.8012
matvec(Dense)	Dense	double	3000	3000	0.00414804	4.3394
matvec(Dense)	Dense	double	4000	4000	0.00487387	6.56562
matvec(Dense)	Dense	double	5000	5000	0.0150043	3.33237
matvec(Dense)	Dense	double	6000	6000	0.0225089	3.19873
matvec(Dense)	Dense	double	7000	7000	0.0119124	8.22674
matvec(Dense)	Dense	double	8000	8000	0.0406811	3.14642
matvec(Dense)	Dense	double	9000	9000	0.0523131	3.09674
matvec(Dense)	Dense	double	10000	10000	0.0644658	3.10242
