func	kind	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
vv_add	vector	float	1000	2.8373e-05	0.0352448	0.422938
vv_add	vector	float	10000	2.66439e-05	0.37532	4.50385
vv_add	vector	float	100000	6.35026e-05	1.57474	18.8969
vv_add	vector	float	1000000	0.000259093	3.85961	46.3154
vv_add	vector	float	10000000	0.00144611	6.9151	82.9812
vv_add	vector	float	100000000	0.0124584	8.02672	96.3206
vv_add	vector	double	1000	2.95537e-05	0.0338367	0.81208
vv_add	vector	double	10000	4.198e-05	0.238209	5.71701
vv_add	vector	double	100000	0.000123099	0.812357	19.4966
vv_add	vector	double	1000000	0.000486266	2.05649	49.3557
vv_add	vector	double	10000000	0.00263795	3.79082	90.9797
vv_add	vector	double	100000000	0.0243043	4.1145	98.748
