func	prec	M	N	time[sec]	perf[GFLOPS] 
matvec(CRS)	float	1000	1000	6.81476e-05	2.37719	
matvec(CRS)	float	10000	10000	0.000188755	8.58254	
matvec(CRS)	float	100000	100000	0.00958549	1.69006	
matvec(CRS)	float	1000000	1000000	0.104498	1.55027	
matvec(CRS)	double	1000	1000	2.83375e-05	5.71681	
matvec(CRS)	double	10000	10000	0.000222546	7.2794	
matvec(CRS)	double	100000	100000	0.0150513	1.07632	
matvec(CRS)	double	1000000	1000000	0.147784	1.09619	
