func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
sv_add	float	1000	0.00182977	0.00109303	0.00437213	
sv_add	float	10000	0.00188861	0.0105898	0.0423593	
sv_add	float	100000	0.00300588	0.0665363	0.266145	
sv_add	float	1000000	0.012336	0.162127	0.648508	
sv_add	float	10000000	0.095898	0.208555	0.83422	
