func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
vv_add	float	1000	1.61507e-05	0.123834	0.743002	
vv_add	float	10000	2.49188e-05	0.802607	4.81564	
vv_add	float	100000	0.000114862	1.74122	10.4473	
vv_add	float	1000000	0.000826606	2.41953	14.5172	
vv_add	float	10000000	0.027003	0.74066	4.44396	
vv_add	float	100000000	0.231588	0.863602	5.18161	
vv_add	double	1000	1.62614e-05	0.122991	1.47589	
vv_add	double	10000	3.37941e-05	0.591819	7.10183	
vv_add	double	100000	0.000137085	1.45895	17.5074	
vv_add	double	1000000	0.00164131	1.21854	14.6224	
vv_add	double	10000000	0.0540393	0.370101	4.44121	
vv_add	double	100000000	0.406477	0.492033	5.90439	
