func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
scal	float	1000	0.000255264	0.00391751	0.0313401	
scal	float	10000	0.000276488	0.0361679	0.289343	
scal	float	100000	0.000322814	0.309776	2.47821	
scal	float	1000000	0.000366724	2.72685	21.8148	
scal	float	10000000	0.0010712	9.33531	74.6825	
scal	float	100000000	0.00839628	11.91	95.2803	
scal	double	1000	0.000277055	0.0036094	0.0577503	
scal	double	10000	0.000278677	0.0358838	0.574141	
scal	double	100000	0.000303516	0.329472	5.27155	
scal	double	1000000	0.00041452	2.41243	38.5988	
scal	double	10000000	0.0019275	5.18806	83.0089	
scal	double	100000000	0.0164994	6.06084	96.9734	
