func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
tanh	float	1000	0.00167833	0.000595831	0.00476665	
tanh	float	10000	0.000136366	0.073332	0.586656	
tanh	float	100000	0.000779614	0.128269	1.02615	
tanh	float	1000000	0.000264182	3.78527	30.2822	
tanh	float	10000000	0.00260232	3.84273	30.7418	
tanh	float	100000000	0.0397384	2.51646	20.1317	
tanh	double	1000	1.30426e-05	0.0766718	1.22675	
tanh	double	10000	1.72574e-05	0.579462	9.27139	
tanh	double	100000	0.000202178	0.494614	7.91382	
tanh	double	1000000	0.000464739	2.15174	34.4279	
tanh	double	10000000	0.00746251	1.34003	21.4405	
tanh	double	100000000	0.070485	1.41874	22.6999	
