func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
vv_mul	float	1000	1.68743e-05	0.118523	0.711141	
vv_mul	float	10000	2.51728e-05	0.794508	4.76705	
vv_mul	float	100000	0.000111789	1.78909	10.7346	
vv_mul	float	1000000	0.000824287	2.42634	14.558	
vv_mul	float	10000000	0.0269519	0.742064	4.45238	
vv_mul	float	100000000	0.249884	0.800371	4.80223	
vv_mul	double	1000	1.75766e-05	0.113788	1.36545	
vv_mul	double	10000	3.4614e-05	0.577801	6.93361	
vv_mul	double	100000	0.000140274	1.42579	17.1094	
vv_mul	double	1000000	0.00158964	1.25815	15.0978	
vv_mul	double	10000000	0.0560066	0.357101	4.28521	
vv_mul	double	100000000	0.447104	0.447323	5.36787	
