func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
sv_mul	float	1000	1.81758e-05	0.110036	0.440146	
sv_mul	float	10000	2.60492e-05	0.767778	3.07111	
sv_mul	float	100000	0.000114922	1.74032	6.96127	
sv_mul	float	1000000	0.000815857	2.45141	9.80564	
sv_mul	float	10000000	0.0234349	0.853427	3.41371	
sv_mul	float	100000000	0.219689	0.910378	3.64151	
sv_mul	double	1000	1.76261e-05	0.113468	0.907745	
sv_mul	double	10000	3.42059e-05	0.584694	4.67756	
sv_mul	double	100000	0.000139061	1.43822	11.5058	
sv_mul	double	1000000	0.00151504	1.3201	10.5608	
sv_mul	double	10000000	0.0436641	0.458043	3.66434	
sv_mul	double	100000000	0.488915	0.409069	3.27255	
