func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
vv_div	float	1000	1.7225e-05	0.11611	0.696662	
vv_div	float	10000	2.7413e-05	0.729581	4.37749	
vv_div	float	100000	0.000122834	1.62822	9.76931	
vv_div	float	1000000	0.000873424	2.28984	13.739	
vv_div	float	10000000	0.0254349	0.78632	4.71792	
vv_div	float	100000000	0.228781	0.874198	5.24519	
vv_div	double	1000	1.9275e-05	0.103761	1.24514	
vv_div	double	10000	3.73688e-05	0.535206	6.42247	
vv_div	double	100000	0.000169416	1.18053	14.1663	
vv_div	double	1000000	0.00185921	1.07572	12.9087	
vv_div	double	10000000	0.0452335	0.442151	5.30581	
vv_div	double	100000000	0.450413	0.444037	5.32844	
