func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
v_minus	float	1000	0.000686561	0.00145653	0.0116523	
v_minus	float	10000	1.92684e-05	0.518984	4.15188	
v_minus	float	100000	0.00013994	0.714591	5.71673	
v_minus	float	1000000	0.00110548	0.904585	7.23668	
v_minus	float	10000000	0.0284755	0.351179	2.80943	
v_minus	float	100000000	0.356301	0.280661	2.24529	
v_minus	double	1000	1.0403e-05	0.0961261	1.53802	
v_minus	double	10000	3.54764e-05	0.281878	4.51004	
v_minus	double	100000	0.000195349	0.511904	8.19046	
v_minus	double	1000000	0.00225163	0.444123	7.10596	
v_minus	double	10000000	0.0587302	0.17027	2.72432	
v_minus	double	100000000	0.557114	0.179496	2.87194	
