func	prec	M	N	time[sec]	perf[GFLOPS] 
mscal(CRS)	float	1000	1000	0.000435141	0.186147	
mscal(CRS)	float	10000	10000	9.53885e-05	8.49159	
mscal(CRS)	float	100000	100000	0.00562058	1.44113	
mscal(CRS)	float	1000000	1000000	0.0725663	1.11622	
mscal(CRS)	double	1000	1000	3.06571e-05	2.64213	
mscal(CRS)	double	10000	10000	0.000181908	4.4528	
mscal(CRS)	double	100000	100000	0.0141371	0.572962	
mscal(CRS)	double	1000000	1000000	0.133309	0.607609	
