func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
asum	float	1000	2.131e-07	4.69263	18.7705	
asum	float	10000	1.3293e-06	7.52276	30.091	
asum	float	100000	9.7766e-06	10.2285	40.914	
asum	float	1000000	1.83771e-05	54.4155	217.662	
asum	float	10000000	0.000435756	22.9486	91.7944	
asum	float	100000000	0.00758335	13.1868	52.7471	
asum	double	1000	3.275e-07	3.05344	24.4275	
asum	double	10000	8.0656e-06	1.23983	9.91867	
asum	double	100000	1.01408e-05	9.86115	78.8892	
asum	double	1000000	3.23654e-05	30.8972	247.178	
asum	double	10000000	0.00509397	1.96311	15.7049	
asum	double	100000000	0.0155499	6.43091	51.4473	
