func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
sv_mul	float	1000	0.00183269	0.00109129	0.00436518	
sv_mul	float	10000	0.00189586	0.0105493	0.0421972	
sv_mul	float	100000	0.00300731	0.0665047	0.266019	
sv_mul	float	1000000	0.0125246	0.159686	0.638744	
sv_mul	float	10000000	0.095476	0.209477	0.837907	
