func	kind	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
sv_add	vector	float	1000	0.000588042	0.00340112	0.0136045
sv_add	vector	float	10000	2.45109e-05	0.815962	3.26385
sv_add	vector	float	100000	9.21655e-05	2.17001	8.68003
sv_add	vector	float	1000000	0.00066013	3.02971	12.1188
sv_add	vector	float	10000000	0.0194673	1.02736	4.10946
sv_add	vector	float	100000000	0.20497	0.975751	3.90301
sv_add	vector	double	1000	2.23292e-05	0.0895689	0.716552
sv_add	vector	double	10000	3.88431e-05	0.514892	4.11914
sv_add	vector	double	100000	0.000141147	1.41696	11.3357
sv_add	vector	double	1000000	0.00134448	1.48757	11.9005
sv_add	vector	double	10000000	0.0553126	0.361581	2.89265
sv_add	vector	double	100000000	0.403161	0.49608	3.96864
