func	kind	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
xpay	vector	float	1000	2.88291e-05	0.104062	0.277498
xpay	vector	float	10000	3.49531e-05	0.858292	2.28878
xpay	vector	float	100000	5.6046e-05	5.35275	14.274
xpay	vector	float	1000000	0.000262075	11.4471	30.5257
xpay	vector	float	10000000	0.00144993	20.6907	55.1751
xpay	vector	float	100000000	0.0124074	24.1791	64.4776
xpay	vector	double	1000	6.05495e-05	0.0495462	0.264246
xpay	vector	double	10000	3.36936e-05	0.890377	4.74868
xpay	vector	double	100000	9.99829e-05	3.00051	16.0027
xpay	vector	double	1000000	0.000403834	7.42879	39.6202
xpay	vector	double	10000000	0.00261874	11.4559	61.098
xpay	vector	double	100000000	0.0242255	12.3836	66.046
