func	kind	prec	M	N	time[sec]	perf[GFLOPS]	mem[GB/s]
mscal(Dense)	Dense	float	1000	1000	0.000155789	6.41896	51.3517
mscal(Dense)	Dense	float	2000	2000	8.316e-05	48.1	384.8
mscal(Dense)	Dense	float	3000	3000	0.000201426	44.6815	357.452
mscal(Dense)	Dense	float	4000	4000	0.00597609	2.67734	21.4187
mscal(Dense)	Dense	float	5000	5000	0.0121376	2.05972	16.4777
mscal(Dense)	Dense	float	6000	6000	0.0151966	2.36895	18.9516
mscal(Dense)	Dense	float	7000	7000	0.0247347	1.98102	15.8482
mscal(Dense)	Dense	float	8000	8000	0.0322032	1.98738	15.899
mscal(Dense)	Dense	float	9000	9000	0.0375764	2.15561	17.2449
mscal(Dense)	Dense	float	10000	10000	0.0460823	2.17003	17.3602
mscal(Dense)	Dense	double	1000	1000	4.34503e-05	23.0148	368.237
mscal(Dense)	Dense	double	2000	2000	0.000159267	25.1151	401.841
mscal(Dense)	Dense	double	3000	3000	0.00756531	1.18964	19.0342
mscal(Dense)	Dense	double	4000	4000	0.0131741	1.2145	19.4321
mscal(Dense)	Dense	double	5000	5000	0.0254177	0.983567	15.7371
mscal(Dense)	Dense	double	6000	6000	0.03692	0.97508	15.6013
mscal(Dense)	Dense	double	7000	7000	0.0502248	0.975613	15.6098
mscal(Dense)	Dense	double	8000	8000	0.0596924	1.07216	17.1546
mscal(Dense)	Dense	double	9000	9000	0.0571151	1.41819	22.691
mscal(Dense)	Dense	double	10000	10000	0.0451511	2.21478	35.4366
