func	prec	M	N	time[sec]	perf[GFLOPS]	mem[GB/s]
mscal(CRS)	float	1000	1000	0.00113535	0.0713435	0.570748
mscal(CRS)	float	10000	10000	0.0030285	0.267459	2.13967
mscal(CRS)	float	100000	100000	0.0210593	0.384628	3.07702
mscal(CRS)	float	1000000	1000000	0.169657	0.477433	3.81946
mscal(CRS)	double	1000	1000	0.000993349	0.0815424	1.30468
mscal(CRS)	double	10000	10000	0.00297964	0.271845	4.34951
mscal(CRS)	double	100000	100000	0.0226455	0.357686	5.72298
mscal(CRS)	double	1000000	1000000	0.219942	0.368278	5.89245
