func	prec	M	N	time[sec]	perf[GFLOPS]	mem[GB/s]
matadd(Dense,Dense,Dense)	float	1000	1000	0.00426993	0.234196	2.81035
matadd(Dense,Dense,Dense)	float	2000	2000	0.0139981	0.285753	3.42903
matadd(Dense,Dense,Dense)	float	3000	3000	0.0244633	0.367899	4.41478
matadd(Dense,Dense,Dense)	float	4000	4000	0.0438039	0.365264	4.38317
matadd(Dense,Dense,Dense)	float	5000	5000	0.0678134	0.368659	4.42391
matadd(Dense,Dense,Dense)	float	6000	6000	0.0902452	0.398913	4.78696
matadd(Dense,Dense,Dense)	float	7000	7000	0.13019	0.376372	4.51647
matadd(Dense,Dense,Dense)	float	8000	8000	0.169831	0.376845	4.52214
matadd(Dense,Dense,Dense)	float	9000	9000	0.202276	0.400443	4.80531
