func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
sum	float	1000	8.5798e-06	0.116553	0.466211
sum	float	10000	9.3738e-06	1.0668	4.26721
sum	float	100000	1.58066e-05	6.32647	25.3059
sum	float	1000000	8.14517e-05	12.2772	49.1089
sum	float	10000000	0.000769877	12.9891	51.9563
sum	float	100000000	0.00818766	12.2135	48.854
sum	double	1000	9.5385e-06	0.104838	0.838706
sum	double	10000	9.4213e-06	1.06142	8.4914
sum	double	100000	1.63086e-05	6.13173	49.0539
sum	double	1000000	8.13217e-05	12.2968	98.3747
sum	double	10000000	0.00156097	6.40628	51.2503
sum	double	100000000	0.0675018	1.48144	11.8515
