func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
dot	float	1000	2.408e-07	8.30565	33.2226
dot	float	10000	3.8822e-06	5.15172	20.6069
dot	float	100000	1.01158e-05	19.7711	79.0842
dot	float	1000000	2.82479e-05	70.8017	283.207
dot	float	10000000	0.00699761	2.85812	11.4325
dot	float	100000000	0.0186729	10.7107	42.8429
dot	double	1000	4.276e-07	4.67727	37.4181
dot	double	10000	7.6744e-06	2.60607	20.8485
dot	double	100000	1.01643e-05	19.6767	157.414
dot	double	1000000	4.7013e-05	42.5414	340.331
dot	double	10000000	0.0159633	1.25288	10.023
dot	double	100000000	0.0427241	4.6812	37.4496
