func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
scal	float	1000	2.368e-07	4.22297	33.7838
scal	float	10000	1.7778e-06	5.62493	44.9994
scal	float	100000	8.2902e-06	12.0624	96.4995
scal	float	1000000	2.0612e-05	48.5154	388.123
scal	float	10000000	0.000435279	22.9738	183.79
scal	float	100000000	0.0179585	5.56841	44.5472
scal	double	1000	2.845e-07	3.51494	56.239
scal	double	10000	8.9349e-06	1.11921	17.9073
scal	double	100000	1.03407e-05	9.67053	154.728
scal	double	1000000	4.20638e-05	23.7734	380.375
scal	double	10000000	0.0091383	1.0943	17.5087
scal	double	100000000	0.0376419	2.65662	42.5059
