func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
v_minus	float	1000	9.3203e-06	0.107293	0.858341
v_minus	float	10000	1.87632e-05	0.532958	4.26367
v_minus	float	100000	0.000145991	0.684973	5.47978
v_minus	float	1000000	0.00124297	0.804526	6.43621
v_minus	float	10000000	0.0299005	0.334442	2.67554
v_minus	float	100000000	0.269932	0.370464	2.96371
v_minus	double	1000	9.7529e-06	0.102534	1.64054
v_minus	double	10000	3.48238e-05	0.28716	4.59456
v_minus	double	100000	0.000237757	0.420598	6.72956
v_minus	double	1000000	0.00236285	0.423218	6.77148
v_minus	double	10000000	0.0616746	0.162141	2.59426
v_minus	double	100000000	0.549581	0.181957	2.91131
