func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
nrm2	float	1000	0.000514863	0.00388453	0.00776906
nrm2	float	10000	0.000517266	0.0386648	0.0773297
nrm2	float	100000	0.000522203	0.382993	0.765986
nrm2	float	1000000	0.000555537	3.60012	7.20023
nrm2	float	10000000	0.00095102	21.03	42.0601
nrm2	float	100000000	0.00473184	42.2669	84.5337
nrm2	double	1000	0.000526407	0.00379934	0.0151974
nrm2	double	10000	0.000556656	0.0359289	0.143715
nrm2	double	100000	0.000559676	0.357349	1.4294
nrm2	double	1000000	0.000613932	3.25769	13.0308
nrm2	double	10000000	0.00133897	14.9369	59.7475
nrm2	double	100000000	0.00857913	23.3124	93.2496
