func	prec	M	N	time[sec]
convert(COO,CRS)	float	1000	1000	0.00067311
convert(COO,CRS)	float	10000	10000	0.00647848
convert(COO,CRS)	float	100000	100000	0.0737223
convert(COO,CRS)	float	1000000	1000000	0.719778
convert(COO,CRS)	double	1000	1000	0.000367827
convert(COO,CRS)	double	10000	10000	0.00535075
convert(COO,CRS)	double	100000	100000	0.104028
convert(COO,CRS)	double	1000000	1000000	1.02064
