func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
vv_div	float	1000	1.64011e-05	0.121943	0.731658
vv_div	float	10000	2.52705e-05	0.791437	4.74862
vv_div	float	100000	0.000121106	1.65145	9.90871
vv_div	float	1000000	0.000905341	2.20911	13.2547
vv_div	float	10000000	0.0238694	0.837893	5.02736
vv_div	float	100000000	0.250537	0.798286	4.78971
vv_div	double	1000	1.74683e-05	0.114493	1.37392
vv_div	double	10000	3.57721e-05	0.559095	6.70914
vv_div	double	100000	0.000183462	1.09014	13.0817
vv_div	double	1000000	0.00181492	1.10198	13.2237
vv_div	double	10000000	0.061056	0.327568	3.93082
vv_div	double	100000000	0.478617	0.417871	5.01445
