func	prec	M	N	time[sec]	perf[GFLOPS]
mv_mul(CRS)	float	1000	1000	0.0012015	0.134832
mv_mul(CRS)	float	10000	10000	0.000199413	8.12383
mv_mul(CRS)	float	100000	100000	0.00970725	1.66886
mv_mul(CRS)	float	1000000	1000000	0.135112	1.19901
mv_mul(CRS)	double	1000	1000	3.15385e-05	5.13658
mv_mul(CRS)	double	10000	10000	0.000255294	6.34561
mv_mul(CRS)	double	100000	100000	0.0126656	1.27905
mv_mul(CRS)	double	1000000	1000000	0.150167	1.0788
