func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
tanh	float	1000	0.0017715	0.000564492	0.00451594
tanh	float	10000	3.85514e-05	0.259394	2.07515
tanh	float	100000	0.000774582	0.129102	1.03281
tanh	float	1000000	0.000264419	3.78187	30.255
tanh	float	10000000	0.0026178	3.82	30.56
tanh	float	100000000	0.0399862	2.50086	20.0069
tanh	double	1000	1.24235e-05	0.0804926	1.28788
tanh	double	10000	1.75674e-05	0.569236	9.10778
tanh	double	100000	0.000584009	0.17123	2.73968
tanh	double	1000000	0.000475877	2.10138	33.6221
tanh	double	10000000	0.00762652	1.31121	20.9794
tanh	double	100000000	0.0739936	1.35147	21.6235
