func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
sv_mul	float	1000	1.71536e-05	0.116594	0.466374
sv_mul	float	10000	2.62012e-05	0.763324	3.0533
sv_mul	float	100000	0.000116953	1.71008	6.84033
sv_mul	float	1000000	0.000843942	2.36983	9.47932
sv_mul	float	10000000	0.0260976	0.766354	3.06542
sv_mul	float	100000000	0.237074	0.843619	3.37448
sv_mul	double	1000	1.7694e-05	0.113033	0.904261
sv_mul	double	10000	3.57009e-05	0.56021	4.48168
sv_mul	double	100000	0.000222966	0.896997	7.17598
sv_mul	double	1000000	0.00156796	1.27554	10.2043
sv_mul	double	10000000	0.0459114	0.435622	3.48497
sv_mul	double	100000000	0.490841	0.407464	3.25971
