func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
xpay	float	1000	8.3775e-06	0.358102	0.954939
xpay	float	10000	8.4027e-06	3.57028	9.52075
xpay	float	100000	9.7035e-06	30.9167	82.4445
xpay	float	1000000	3.41784e-05	87.7747	234.066
xpay	float	10000000	0.0061386	4.88711	13.0323
xpay	float	100000000	0.0246859	12.1527	32.4072
xpay	double	1000	7.6022e-06	0.394623	2.10465
xpay	double	10000	8.0438e-06	3.72958	19.8911
xpay	double	100000	1.17134e-05	25.6117	136.596
xpay	double	1000000	6.20257e-05	48.367	257.958
xpay	double	10000000	0.0141667	2.11764	11.2941
xpay	double	100000000	0.0876074	3.42437	18.2633
