func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
xpay	float	1000	0.000932974	0.00321552	0.00857473
xpay	float	10000	0.000969878	0.0309317	0.0824846
xpay	float	100000	0.00138891	0.215996	0.57599
xpay	float	1000000	0.00534838	0.560918	1.49578
xpay	float	10000000	0.0382217	0.784895	2.09305
xpay	float	100000000	0.391839	0.765621	2.04166
xpay	double	1000	0.0007345	0.00408441	0.0217835
xpay	double	10000	0.000768609	0.0390315	0.208168
xpay	double	100000	0.00118738	0.252657	1.3475
xpay	double	1000000	0.00478716	0.626676	3.34227
xpay	double	10000000	0.041523	0.722491	3.85329
xpay	double	100000000	0.41833	0.717137	3.82473
