func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
tanh	float	1000	0.000239824	0.00416973	0.0333579
tanh	float	10000	4.15046e-05	0.240937	1.9275
tanh	float	100000	0.00015494	0.645411	5.16329
tanh	float	1000000	0.00122933	0.813454	6.50763
tanh	float	10000000	0.0111186	0.899397	7.19518
tanh	float	100000000	0.110601	0.904151	7.23321
tanh	double	1000	1.24713e-05	0.0801841	1.28295
tanh	double	10000	3.48756e-05	0.286733	4.58773
tanh	double	100000	0.000252194	0.396521	6.34433
tanh	double	1000000	0.00196657	0.5085	8.136
tanh	double	10000000	0.01897	0.527148	8.43436
tanh	double	100000000	0.188084	0.531676	8.50682
