func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
axpy	float	1000	3.166e-07	6.31712	37.9027
axpy	float	10000	6.0666e-06	3.29674	19.7804
axpy	float	100000	1.00126e-05	19.9748	119.849
axpy	float	1000000	3.31342e-05	60.3606	362.164
axpy	float	10000000	0.00792997	2.52208	15.1325
axpy	float	100000000	0.041275	4.84555	29.0733
axpy	double	1000	5.629e-07	3.55303	42.6363
axpy	double	10000	8.3865e-06	2.38479	28.6174
axpy	double	100000	1.16244e-05	17.2052	206.462
axpy	double	1000000	5.90535e-05	33.8676	406.411
axpy	double	10000000	0.0172932	1.15652	13.8783
axpy	double	100000000	0.106002	1.88675	22.641
