func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
sum	float	1000	0.00093233	0.00107258	0.00429033
sum	float	10000	0.000944847	0.0105837	0.0423349
sum	float	100000	0.0010353	0.0965899	0.38636
sum	float	1000000	0.00194283	0.514713	2.05885
sum	float	10000000	0.0110887	0.901822	3.60729
sum	float	100000000	0.0825289	1.2117	4.84679
sum	double	1000	0.000725591	0.00137819	0.0110255
sum	double	10000	0.000732338	0.0136549	0.109239
sum	double	100000	0.000848404	0.117868	0.942947
sum	double	1000000	0.00197704	0.505806	4.04645
sum	double	10000000	0.0131552	0.760155	6.08124
sum	double	100000000	0.125597	0.796196	6.36957
