func	kind	prec	M	N	time[sec]	perf[GFLOPS]	mem[GB/s]
mm_pow(CRS,CRS,CRS)	CRS	float	10000	10000	0.00190701	0.424749	5.09699
mm_pow(CRS,CRS,CRS)	CRS	float	20000	20000	0.00211761	0.765015	9.18018
mm_pow(CRS,CRS,CRS)	CRS	float	30000	30000	0.00320145	0.759031	9.10837
mm_pow(CRS,CRS,CRS)	CRS	float	40000	40000	0.00425574	0.761325	9.1359
mm_pow(CRS,CRS,CRS)	CRS	float	50000	50000	0.0053173	0.761664	9.13997
mm_pow(CRS,CRS,CRS)	CRS	float	60000	60000	0.00626308	0.775976	9.31172
mm_pow(CRS,CRS,CRS)	CRS	float	70000	70000	0.0179884	0.315202	3.78243
mm_pow(CRS,CRS,CRS)	CRS	float	80000	80000	0.016001	0.404976	4.85971
mm_pow(CRS,CRS,CRS)	CRS	float	90000	90000	0.0156104	0.466995	5.60395
mm_pow(CRS,CRS,CRS)	CRS	float	100000	100000	0.0185514	0.436625	5.2395
mm_pow(CRS,CRS,CRS)	CRS	double	10000	10000	0.00169183	0.478772	11.4905
mm_pow(CRS,CRS,CRS)	CRS	double	20000	20000	0.00633347	0.255784	6.13882
mm_pow(CRS,CRS,CRS)	CRS	double	30000	30000	0.00891586	0.272548	6.54115
mm_pow(CRS,CRS,CRS)	CRS	double	40000	40000	0.00601132	0.538983	12.9356
mm_pow(CRS,CRS,CRS)	CRS	double	50000	50000	0.0138279	0.292886	7.02926
mm_pow(CRS,CRS,CRS)	CRS	double	60000	60000	0.0199613	0.243471	5.84331
mm_pow(CRS,CRS,CRS)	CRS	double	70000	70000	0.0235537	0.240726	5.77743
mm_pow(CRS,CRS,CRS)	CRS	double	80000	80000	0.0273753	0.23671	5.68103
mm_pow(CRS,CRS,CRS)	CRS	double	90000	90000	0.0145506	0.501011	12.0243
mm_pow(CRS,CRS,CRS)	CRS	double	100000	100000	0.0276734	0.2927	7.02479
