func	kind	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
asin	vector	float	1000	0.00067712	0.00147684	0.0118147
asin	vector	float	10000	8.08536e-05	0.12368	0.989443
asin	vector	float	100000	0.00010313	0.969655	7.75724
asin	vector	float	1000000	0.000727174	1.37519	11.0015
asin	vector	float	10000000	0.00803115	1.24515	9.96121
asin	vector	float	100000000	0.0733343	1.36362	10.9089
asin	vector	double	1000	1.34826e-05	0.0741699	1.18672
asin	vector	double	10000	2.93749e-05	0.340426	5.44682
asin	vector	double	100000	0.000124106	0.805765	12.8922
asin	vector	double	1000000	0.00105268	0.949954	15.1993
asin	vector	double	10000000	0.0110335	0.906335	14.5014
asin	vector	double	100000000	0.0898866	1.11251	17.8002
