func	kind	prec	M	N	time[sec]	perf[GFLOPS]	mem[GB/s]
mscal(Dense)	Dense	float	1000	1000	0.000180082	5.55302	44.4241
mscal(Dense)	Dense	float	2000	2000	0.000539942	7.4082	59.2656
mscal(Dense)	Dense	float	3000	3000	0.00113903	7.90147	63.2117
mscal(Dense)	Dense	float	4000	4000	0.00207681	7.70413	61.633
mscal(Dense)	Dense	float	5000	5000	0.00281112	8.89325	71.146
mscal(Dense)	Dense	float	6000	6000	0.00347936	10.3467	82.7738
mscal(Dense)	Dense	float	7000	7000	0.00488613	10.0284	80.227
mscal(Dense)	Dense	float	8000	8000	0.00614066	10.4223	83.3786
mscal(Dense)	Dense	float	9000	9000	0.00776815	10.4272	83.4176
mscal(Dense)	Dense	float	10000	10000	0.00955263	10.4683	83.7466
mscal(Dense)	Dense	double	1000	1000	0.00021952	4.55539	72.8863
mscal(Dense)	Dense	double	2000	2000	0.000746575	5.3578	85.7248
mscal(Dense)	Dense	double	3000	3000	0.00152057	5.91883	94.7012
mscal(Dense)	Dense	double	4000	4000	0.00265517	6.02597	96.4156
mscal(Dense)	Dense	double	5000	5000	0.00420207	5.94945	95.1911
mscal(Dense)	Dense	double	6000	6000	0.00604325	5.95706	95.3129
mscal(Dense)	Dense	double	7000	7000	0.00819439	5.9797	95.6752
mscal(Dense)	Dense	double	8000	8000	0.0106207	6.02596	96.4154
mscal(Dense)	Dense	double	9000	9000	0.01339	6.0493	96.7888
mscal(Dense)	Dense	double	10000	10000	0.0164725	6.07073	97.1316
