func	kind	prec	M	N	time[sec]	perf[GFLOPS]	mem[GB/s]
sm_div(Dense,Dense)	Dense	float	1000	1000	8.03653e-05	12.4432	99.5455
sm_div(Dense,Dense)	Dense	float	2000	2000	0.000271516	14.7321	117.857
sm_div(Dense,Dense)	Dense	float	3000	3000	0.00465907	1.93172	15.4537
sm_div(Dense,Dense)	Dense	float	4000	4000	0.0108716	1.47173	11.7738
sm_div(Dense,Dense)	Dense	float	5000	5000	0.0172064	1.45295	11.6236
sm_div(Dense,Dense)	Dense	float	6000	6000	0.0272532	1.32095	10.5676
sm_div(Dense,Dense)	Dense	float	7000	7000	0.0370173	1.32371	10.5897
sm_div(Dense,Dense)	Dense	float	8000	8000	0.036505	1.75319	14.0255
sm_div(Dense,Dense)	Dense	float	9000	9000	0.0445575	1.81787	14.543
sm_div(Dense,Dense)	Dense	float	10000	10000	0.0711796	1.4049	11.2392
sm_div(Dense,Dense)	Dense	double	1000	1000	0.00015688	6.37432	101.989
sm_div(Dense,Dense)	Dense	double	2000	2000	0.0039746	1.00639	16.1022
sm_div(Dense,Dense)	Dense	double	3000	3000	0.0121597	0.740149	11.8424
sm_div(Dense,Dense)	Dense	double	4000	4000	0.0126693	1.2629	20.2063
sm_div(Dense,Dense)	Dense	double	5000	5000	0.0373569	0.66922	10.7075
sm_div(Dense,Dense)	Dense	double	6000	6000	0.0503255	0.715343	11.4455
sm_div(Dense,Dense)	Dense	double	7000	7000	0.0757368	0.646977	10.3516
sm_div(Dense,Dense)	Dense	double	8000	8000	0.0743119	0.861235	13.7798
sm_div(Dense,Dense)	Dense	double	9000	9000	0.0731134	1.10787	17.7259
sm_div(Dense,Dense)	Dense	double	10000	10000	0.0988425	1.01171	16.1874
