func	kind	prec	M	N	time[sec]	perf[GFLOPS]	mem[GB/s]
mscal(CRS)	CRS	float	10000	10000	0.000326422	2.48145	19.8516
mscal(CRS)	CRS	float	20000	20000	0.00054911	2.95023	23.6018
mscal(CRS)	CRS	float	30000	30000	0.000750075	3.23968	25.9174
mscal(CRS)	CRS	float	40000	40000	0.000917747	3.53039	28.2431
mscal(CRS)	CRS	float	50000	50000	0.00112175	3.61043	28.8835
mscal(CRS)	CRS	float	60000	60000	0.00141122	3.44383	27.5506
mscal(CRS)	CRS	float	70000	70000	0.00142807	3.97041	31.7632
mscal(CRS)	CRS	float	80000	80000	0.00149593	4.33175	34.654
mscal(CRS)	CRS	float	90000	90000	0.00156816	4.64876	37.1901
mscal(CRS)	CRS	float	100000	100000	0.00172359	4.69949	37.596
mscal(CRS)	CRS	double	10000	10000	0.000412501	1.96363	31.4181
mscal(CRS)	CRS	double	20000	20000	0.000687961	2.35478	37.6766
mscal(CRS)	CRS	double	30000	30000	0.000953699	2.54797	40.7676
mscal(CRS)	CRS	double	40000	40000	0.00127907	2.53309	40.5295
mscal(CRS)	CRS	double	50000	50000	0.00152987	2.64728	42.3565
mscal(CRS)	CRS	double	60000	60000	0.00180528	2.6921	43.0736
mscal(CRS)	CRS	double	70000	70000	0.00207811	2.72844	43.655
mscal(CRS)	CRS	double	80000	80000	0.00233551	2.77456	44.3929
mscal(CRS)	CRS	double	90000	90000	0.00260972	2.79341	44.6945
mscal(CRS)	CRS	double	100000	100000	0.00291134	2.78222	44.5155
