func	kind	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
tanh	vector	float	1000	0.000696953	0.00143482	0.0114785
tanh	vector	float	10000	2.07081e-05	0.482902	3.86322
tanh	vector	float	100000	9.48696e-05	1.05408	8.43263
tanh	vector	float	1000000	0.000445997	2.24217	17.9374
tanh	vector	float	10000000	0.00465107	2.15004	17.2003
tanh	vector	float	100000000	0.0450151	2.22148	17.7718
tanh	vector	double	1000	9.3361e-06	0.107111	1.71378
tanh	vector	double	10000	1.82277e-05	0.548617	8.77787
tanh	vector	double	100000	8.89712e-05	1.12396	17.9834
tanh	vector	double	1000000	0.000733941	1.36251	21.8001
tanh	vector	double	10000000	0.00760863	1.3143	21.0288
tanh	vector	double	100000000	0.0750399	1.33262	21.322
