func	kind	prec	M	N	time[sec]	perf[GFLOPS]
m_asinh(CRS)	CRS	float	10000	10000	0.0015498	0.522647
m_asinh(CRS)	CRS	float	20000	20000	0.00159254	1.01725
m_asinh(CRS)	CRS	float	30000	30000	0.00240852	1.00892
m_asinh(CRS)	CRS	float	40000	40000	0.00324102	0.999685
m_asinh(CRS)	CRS	float	50000	50000	0.00408537	0.991343
m_asinh(CRS)	CRS	float	60000	60000	0.0049355	0.984702
m_asinh(CRS)	CRS	float	70000	70000	0.00575682	0.98492
m_asinh(CRS)	CRS	float	80000	80000	0.00655534	0.988507
m_asinh(CRS)	CRS	float	90000	90000	0.00732479	0.99525
m_asinh(CRS)	CRS	float	100000	100000	0.00812147	0.997357
m_asinh(CRS)	CRS	double	10000	10000	0.00166635	0.486092
m_asinh(CRS)	CRS	double	20000	20000	0.00335268	0.483195
m_asinh(CRS)	CRS	double	30000	30000	0.00520668	0.466708
m_asinh(CRS)	CRS	double	40000	40000	0.00695001	0.466186
m_asinh(CRS)	CRS	double	50000	50000	0.00848117	0.477528
m_asinh(CRS)	CRS	double	60000	60000	0.0101217	0.480158
m_asinh(CRS)	CRS	double	70000	70000	0.0111192	0.509927
m_asinh(CRS)	CRS	double	80000	80000	0.00920786	0.703747
m_asinh(CRS)	CRS	double	90000	90000	0.00986288	0.739135
m_asinh(CRS)	CRS	double	100000	100000	0.0114918	0.704852
