func	kind	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
asin	vector	float	1000	2.62536e-05	0.0380901	0.304721
asin	vector	float	10000	5.36723e-05	0.186316	1.49053
asin	vector	float	100000	7.42535e-05	1.34674	10.7739
asin	vector	float	1000000	0.00032913	3.03831	24.3065
asin	vector	float	10000000	0.00228861	4.36947	34.9558
asin	vector	float	100000000	0.0165351	6.04773	48.3818
asin	vector	double	1000	7.61597e-05	0.0131303	0.210085
asin	vector	double	10000	5.95906e-05	0.167812	2.68499
asin	vector	double	100000	0.000252594	0.395892	6.33428
asin	vector	double	1000000	0.00101413	0.986062	15.777
asin	vector	double	10000000	0.00698255	1.43214	22.9143
asin	vector	double	100000000	0.0669816	1.49295	23.8872
