func	kind	prec	M	N	time[sec]	perf[GFLOPS]	mem[GB/s]
mscal(Dense)	Dense	float	1000	1000	5.97496e-05	16.7365	133.892
mscal(Dense)	Dense	float	2000	2000	0.000210008	19.0469	152.375
mscal(Dense)	Dense	float	3000	3000	0.000469648	19.1633	153.306
mscal(Dense)	Dense	float	4000	4000	0.00548209	2.9186	23.3488
mscal(Dense)	Dense	float	5000	5000	0.0116448	2.14688	17.175
mscal(Dense)	Dense	float	6000	6000	0.0157943	2.2793	18.2344
mscal(Dense)	Dense	float	7000	7000	0.0246749	1.98583	15.8866
mscal(Dense)	Dense	float	8000	8000	0.0281271	2.27539	18.2031
mscal(Dense)	Dense	float	9000	9000	0.0400769	2.02111	16.1689
mscal(Dense)	Dense	float	10000	10000	0.0421472	2.37264	18.9811
mscal(Dense)	Dense	double	1000	1000	6.16743e-05	16.2142	259.427
mscal(Dense)	Dense	double	2000	2000	0.000306304	13.0589	208.943
mscal(Dense)	Dense	double	3000	3000	0.00768758	1.17072	18.7315
mscal(Dense)	Dense	double	4000	4000	0.0165336	0.967729	15.4837
mscal(Dense)	Dense	double	5000	5000	0.022364	1.11787	17.8859
mscal(Dense)	Dense	double	6000	6000	0.0366856	0.981311	15.701
mscal(Dense)	Dense	double	7000	7000	0.0505915	0.968542	15.4967
mscal(Dense)	Dense	double	8000	8000	0.0659988	0.969714	15.5154
mscal(Dense)	Dense	double	9000	9000	0.0392774	2.06225	32.996
mscal(Dense)	Dense	double	10000	10000	0.0541873	1.84545	29.5272
