func	kind	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
dot	vector	float	1000	0.000237212	0.00843128	0.0337251
dot	vector	float	10000	0.000235179	0.0850418	0.340167
dot	vector	float	100000	0.000241382	0.828562	3.31425
dot	vector	float	1000000	0.000520792	3.8403	15.3612
dot	vector	float	10000000	0.00122946	16.2673	65.0694
dot	vector	float	100000000	0.00824793	24.2485	96.9941
dot	vector	double	1000	0.000242025	0.00826361	0.0661089
dot	vector	double	10000	0.000238283	0.083934	0.671472
dot	vector	double	100000	0.000249382	0.801983	6.41587
dot	vector	double	1000000	0.000591863	3.37916	27.0333
dot	vector	double	10000000	0.00199306	10.0348	80.2786
dot	vector	double	100000000	0.0159627	12.5292	100.234
