func	kind	prec	M	N	time[sec]	perf[GFLOPS]
m_sign(Dense)	Dense	float	1000	1000	6.03169e-05	16.5791
m_sign(Dense)	Dense	float	2000	2000	0.000209531	19.0902
m_sign(Dense)	Dense	float	3000	3000	0.000470795	19.1166
m_sign(Dense)	Dense	float	4000	4000	0.00566915	2.82229
m_sign(Dense)	Dense	float	5000	5000	0.0108807	2.29765
m_sign(Dense)	Dense	float	6000	6000	0.0155355	2.31728
m_sign(Dense)	Dense	float	7000	7000	0.0214736	2.28188
m_sign(Dense)	Dense	float	8000	8000	0.0325445	1.96654
m_sign(Dense)	Dense	float	9000	9000	0.0359396	2.25378
m_sign(Dense)	Dense	float	10000	10000	0.0412804	2.42246
m_sign(Dense)	Dense	double	1000	1000	6.26118e-05	15.9714
m_sign(Dense)	Dense	double	2000	2000	0.000218895	18.2736
m_sign(Dense)	Dense	double	3000	3000	0.00667273	1.34877
m_sign(Dense)	Dense	double	4000	4000	0.0142211	1.12509
m_sign(Dense)	Dense	double	5000	5000	0.0130946	1.90918
m_sign(Dense)	Dense	double	6000	6000	0.0321982	1.11807
m_sign(Dense)	Dense	double	7000	7000	0.0434967	1.12652
m_sign(Dense)	Dense	double	8000	8000	0.0375997	1.70214
m_sign(Dense)	Dense	double	9000	9000	0.0617883	1.31093
m_sign(Dense)	Dense	double	10000	10000	0.0892585	1.12034
