func	kind	prec	M	N	time[sec]	perf[GFLOPS]	mem[GB/s]
mm_div(CRS,CRS,CRS)	CRS	float	10000	10000	0.000467103	3.46818	20.8091
mm_div(CRS,CRS,CRS)	CRS	float	20000	20000	0.000816734	3.96702	23.8021
mm_div(CRS,CRS,CRS)	CRS	float	30000	30000	0.0010604	4.58318	27.4991
mm_div(CRS,CRS,CRS)	CRS	float	40000	40000	0.00129884	4.98906	29.9343
mm_div(CRS,CRS,CRS)	CRS	float	50000	50000	0.00155371	5.21332	31.2799
mm_div(CRS,CRS,CRS)	CRS	float	60000	60000	0.00169936	5.71979	34.3187
mm_div(CRS,CRS,CRS)	CRS	float	70000	70000	0.00200344	5.66025	33.9615
mm_div(CRS,CRS,CRS)	CRS	float	80000	80000	0.00222208	5.83238	34.9943
mm_div(CRS,CRS,CRS)	CRS	float	90000	90000	0.0024415	5.97174	35.8305
mm_div(CRS,CRS,CRS)	CRS	float	100000	100000	0.00270771	5.98292	35.8975
mm_div(CRS,CRS,CRS)	CRS	double	10000	10000	0.000556882	2.90905	34.9086
mm_div(CRS,CRS,CRS)	CRS	double	20000	20000	0.000971119	3.33636	40.0363
mm_div(CRS,CRS,CRS)	CRS	double	30000	30000	0.00140947	3.4481	41.3772
mm_div(CRS,CRS,CRS)	CRS	double	40000	40000	0.00182587	3.54899	42.5879
mm_div(CRS,CRS,CRS)	CRS	double	50000	50000	0.00221466	3.65744	43.8893
mm_div(CRS,CRS,CRS)	CRS	double	60000	60000	0.00262211	3.70694	44.4833
mm_div(CRS,CRS,CRS)	CRS	double	70000	70000	0.00308241	3.67893	44.1472
mm_div(CRS,CRS,CRS)	CRS	double	80000	80000	0.0035055	3.69704	44.3645
mm_div(CRS,CRS,CRS)	CRS	double	90000	90000	0.00392664	3.7131	44.5572
mm_div(CRS,CRS,CRS)	CRS	double	100000	100000	0.00426744	3.79619	45.5543
