func	kind	prec	M	N	time[sec]	perf[GFLOPS]
m_atan(Dense)	Dense	float	1000	1000	0.000277114	3.60863
m_atan(Dense)	Dense	float	2000	2000	0.000926382	4.31787
m_atan(Dense)	Dense	float	3000	3000	0.0020076	4.48297
m_atan(Dense)	Dense	float	4000	4000	0.00338958	4.72035
m_atan(Dense)	Dense	float	5000	5000	0.00461206	5.42057
m_atan(Dense)	Dense	float	6000	6000	0.00612255	5.8799
m_atan(Dense)	Dense	float	7000	7000	0.00855801	5.72563
m_atan(Dense)	Dense	float	8000	8000	0.0108644	5.8908
m_atan(Dense)	Dense	float	9000	9000	0.0137073	5.90926
m_atan(Dense)	Dense	float	10000	10000	0.0168519	5.93404
m_atan(Dense)	Dense	double	1000	1000	0.000727904	1.37381
m_atan(Dense)	Dense	double	2000	2000	0.00256626	1.55869
m_atan(Dense)	Dense	double	3000	3000	0.00559274	1.60923
m_atan(Dense)	Dense	double	4000	4000	0.00997805	1.60352
m_atan(Dense)	Dense	double	5000	5000	0.0155034	1.61255
m_atan(Dense)	Dense	double	6000	6000	0.0222426	1.61852
m_atan(Dense)	Dense	double	7000	7000	0.0302542	1.61961
m_atan(Dense)	Dense	double	8000	8000	0.0394184	1.62361
m_atan(Dense)	Dense	double	9000	9000	0.049847	1.62497
m_atan(Dense)	Dense	double	10000	10000	0.0614692	1.62683
