func	kind	prec	M	N	time[sec]	perf[GFLOPS]	mem[GB/s]
mscal(CRS)	CRS	float	10000	10000	0.000428613	1.88982	15.1185
mscal(CRS)	CRS	float	20000	20000	9.81085e-05	16.5123	132.099
mscal(CRS)	CRS	float	30000	30000	0.000138254	17.5764	140.611
mscal(CRS)	CRS	float	40000	40000	0.000184309	17.5792	140.633
mscal(CRS)	CRS	float	50000	50000	0.000300668	13.47	107.76
mscal(CRS)	CRS	float	60000	60000	0.000337017	14.4206	115.365
mscal(CRS)	CRS	float	70000	70000	0.00225842	2.5106	20.0848
mscal(CRS)	CRS	float	80000	80000	0.00401993	1.61197	12.8957
mscal(CRS)	CRS	float	90000	90000	0.00244772	2.97828	23.8263
mscal(CRS)	CRS	float	100000	100000	0.00610705	1.32634	10.6107
mscal(CRS)	CRS	double	10000	10000	9.95475e-05	8.13682	130.189
mscal(CRS)	CRS	double	20000	20000	0.000185062	8.75383	140.061
mscal(CRS)	CRS	double	30000	30000	0.000391738	6.20313	99.2501
mscal(CRS)	CRS	double	40000	40000	0.00390452	0.829807	13.2769
mscal(CRS)	CRS	double	50000	50000	0.00669153	0.605243	9.68389
mscal(CRS)	CRS	double	60000	60000	0.00843074	0.576462	9.22339
mscal(CRS)	CRS	double	70000	70000	0.00710131	0.798445	12.7751
mscal(CRS)	CRS	double	80000	80000	0.0124624	0.519964	8.31943
mscal(CRS)	CRS	double	90000	90000	0.0147771	0.493332	7.89332
mscal(CRS)	CRS	double	100000	100000	0.00571445	1.41746	22.6793
