func	kind	prec	M	N	time[sec]	perf[GFLOPS]
matvec(CRS)	CRS	float	10000	10000	0.000406694	3.98334
matvec(CRS)	CRS	float	20000	20000	0.000322005	10.062
matvec(CRS)	CRS	float	30000	30000	0.000908058	5.35208
matvec(CRS)	CRS	float	40000	40000	0.00317304	2.04221
matvec(CRS)	CRS	float	50000	50000	0.00525882	1.54027
matvec(CRS)	CRS	float	60000	60000	0.00691738	1.40516
matvec(CRS)	CRS	float	70000	70000	0.0086992	1.30357
matvec(CRS)	CRS	float	80000	80000	0.0100752	1.28633
matvec(CRS)	CRS	float	90000	90000	0.0116054	1.25631
matvec(CRS)	CRS	float	100000	100000	0.0130954	1.23708
matvec(CRS)	CRS	double	10000	10000	0.00017203	9.41697
matvec(CRS)	CRS	double	20000	20000	0.000804525	4.02722
matvec(CRS)	CRS	double	30000	30000	0.00447041	1.08715
matvec(CRS)	CRS	double	40000	40000	0.00368936	1.7564
matvec(CRS)	CRS	double	50000	50000	0.00901731	0.898273
matvec(CRS)	CRS	double	60000	60000	0.0116741	0.832614
matvec(CRS)	CRS	double	70000	70000	0.0139589	0.812387
matvec(CRS)	CRS	double	80000	80000	0.0156362	0.828845
matvec(CRS)	CRS	double	90000	90000	0.0129592	1.12507
matvec(CRS)	CRS	double	100000	100000	0.0191179	0.847372
