func	kind	prec	M	N	time[sec]	perf[GFLOPS]
mv_mul(Dense)	Dense	float	1000	1000	0.00602679	0.331852
mv_mul(Dense)	Dense	float	2000	2000	0.00057827	13.8344
mv_mul(Dense)	Dense	float	3000	3000	0.000803574	22.3999
mv_mul(Dense)	Dense	float	4000	4000	0.00123029	26.01
mv_mul(Dense)	Dense	float	5000	5000	0.00149744	33.3904
mv_mul(Dense)	Dense	float	6000	6000	0.00201842	35.6715
mv_mul(Dense)	Dense	float	7000	7000	0.00252743	38.7746
mv_mul(Dense)	Dense	float	8000	8000	0.00331707	38.5883
mv_mul(Dense)	Dense	float	9000	9000	0.00399789	40.5214
mv_mul(Dense)	Dense	float	10000	10000	0.00480012	41.6656
mv_mul(Dense)	Dense	double	1000	1000	0.000483652	4.13521
mv_mul(Dense)	Dense	double	2000	2000	0.000772677	10.3536
mv_mul(Dense)	Dense	double	3000	3000	0.0011816	15.2336
mv_mul(Dense)	Dense	double	4000	4000	0.00181067	17.673
mv_mul(Dense)	Dense	double	5000	5000	0.00253225	19.7453
mv_mul(Dense)	Dense	double	6000	6000	0.00366743	19.6323
mv_mul(Dense)	Dense	double	7000	7000	0.00470907	20.8109
mv_mul(Dense)	Dense	double	8000	8000	0.00596815	21.4472
mv_mul(Dense)	Dense	double	9000	9000	0.00731632	22.1423
mv_mul(Dense)	Dense	double	10000	10000	0.00885617	22.5831
